0,"NaN",52,"TW06,TW08,TW13,TW15,TW16,TW17,TW24TW07,TW24TW08",0.0
0,"NaN",53,"TW02,TW07,TW09,TW10,TW11,TW15,TW17,TW18",0.0
0,"NaN",55,"TW01,TW04,TW06,TW11,TW13,TW17",0.0
0,"NaN",60,"TW01,TW08,TW18,TW24,TW24TW08",0.0
0,"NaN",61,"TW01,TW02,TW05,TW08,TW15,TW18,TW21,TW24,TW24TW08",0.0
0,"NaN",64,"TW01,TW02,TW04,TW06,TW11,TW16,TW19",0.0
0,"NaN",65,"TW01,TW04,TW06,TW07,TW13,TW15,TW20",0.0
0,"NaN",66,"TW02,TW06",0.0
0,"NaN",68,"TW01,TW02,TW04,TW05,TW09,TW13,TW16,TW17,TW24",0.0
0,"NaN",70,"TW01,TW07,TW15",0.0
0,"NaN",73,"TW01,TW06,TW08,TW13,TW15,TW24",0.0
0,"NaN",74,"TW02,TW09",0.0
0,"NaN",75,"TW01,TW02,TW05,TW06,TW08,TW10,TW17,TW24",0.0
0,"NaN",76,"TW01,TW02,TW08,TW09,TW09s,TW13,TW17,TW18",0.0
0,"NaN",77,"TW01,TW06,TW08,TW17",0.0
0,"NaN",79,"TW01,TW06,TW12,TW13,TW14,TW16,TW24",0.0
0,"NaN",81,"TW01,TW03,TW08,TW10,TW15,TW16,TW19,TW20,TW24",0.0
0,"NaN",82,"TW08,TW17",0.0
0,"NaN",85,"TW01,TW13,TW16,TW17,TW22",0.0
0,"NaN",86,"TW01,TW02,TW05,TW13,TW16,TW17,TW18,TW24",0.0
0,"NaN",87,"TW01,TW03,TW11,TW13,TW24",0.0
0,"NaN",90,"TW01,TW02,TW05,TW08,TW22,TW23,TW24,TW24TW08",0.0
0,"NaN",93,"TW06,TW08,TW09,TW17",0.0
0,"NaN",94,"TW02,TW05,TW06,TW07,TW09,TW18,TW19",0.0
0,"NaN",96,"TW01,TW02,TW05,TW06,TW06s,TW13,TW18,TW24,TW24TW06",0.0
0,"NaN",98,"TW01,TW03,TW05,TW11,TW13,TW15,TW17,TW18,TW24TW01",0.0
0,"NaN",99,"TW02,TW08",0.0
0,"NaN",101,"TW01,TW08",0.0
0,"NaN",102,"TW01,TW02,TW05,TW06,TW09,TW10,TW17",0.0
0,"NaN",104,"TW02,TW05,TW08,TW09",0.0
0,"NaN",106,"TW01,TW02,TW05,TW06,TW16,TW18,TW22",0.0
0,"NaN",107,"TW01,TW02,TW05,TW06,TW09,TW10,TW13,TW15,TW16,TW18,TW24",0.0
0,"NaN",108,"TW01,TW17,TW20",0.0
0,"NaN",111,"TW01,TW06,TW08,TW11,TW17,TW24",0.0
0,"NaN",112,"TW01,TW02,TW06,TW07,TW13,TW20,TW22,TW23,TW24",0.0
0,"NaN",113,"TW01,TW08,TW10",0.0
0,"NaN",114,"TW06,TW07,TW08,TW24TW16",0.0
0,"NaN",115,"TW02,TW04,TW09,TW13,TW17,TW24",0.0
0,"NaN",116,"TW01,TW03,TW10,TW13,TW15,TW17,TW24",0.0
0,"NaN",118,"TW02,TW09,TW24",0.0
0,"NaN",120,"TW01,TW02,TW05,TW08,TW16,TW24",0.0
0,"NaN",122,"TW02,TW06,TW07,TW13",0.0
0,"NaN",123,"TW01,TW02,TW17",0.0
0,"NaN",126,"TW02,TW05,TW09,TW09s",0.0
0,"NaN",128,"TW02,TW05,TW16",0.0
0,"NaN",129,"TW01,TW02,TW04,TW05,TW07,TW15,TW16,TW19",0.0
0,"NaN",131,"TW08,TW15,TW24TW08",0.0
0,"NaN",132,"TW01,TW06,TW08,TW16",0.0
0,"NaN",134,"TW02,TW05,TW09,TW15,TW22,TW23,TW24,TW24TW17",0.0
0,"NaN",135,"TW10,TW13",0.0
0,"NaN",137,"TW01,TW02,TW05,TW06,TW11,TW13,TW17,TW18,TW20,TW21,TW24TW06",0.0
0,"NaN",142,"TW02,TW09s,TW15",0.0
0,"NaN",146,"TW01,TW02,TW05,TW08,TW09,TW21,TW24TW09",0.0
0,"NaN",148,"TW02,TW05,TW19",0.0
0,"NaN",150,"TW01,TW02,TW03,TW05,TW06,TW07,TW08,TW17,TW18,TW19,TW24",0.0
0,"NaN",151,"TW01,TW02,TW04,TW05,TW09,TW11,TW13",0.0
0,"NaN",153,"TW02,TW06c,TW21",0.0
0,"NaN",154,"TW01,TW03,TW04,TW06,TW13",0.0
0,"NaN",156,"TW10m,TW22,TW24",0.0
0,"NaN",157,"TW02,TW06,TW09,TW16",0.0
0,"NaN",158,"TW02,TW05,TW09,TW17,TW24",0.0
0,"NaN",160,"TW01,TW02,TW24",0.0
0,"NaN",161,"TW01,TW02,TW04,TW06s,TW11,TW20,TW24",0.0
0,"NaN",163,"TW01,TW02,TW05,TW06,TW07,TW08,TW11,TW17,TW18,TW24,TW24TW08",0.0
0,"NaN",164,"TW02,TW09s,TW24",0.0
0,"NaN",165,"TW01,TW02,TW04,TW05,TW09,TW11,TW20",0.0
0,"NaN",166,"TW02,TW03,TW04,TW05,TW09,TW13,TW15,TW19,TW24,TW24TW09",0.0
0,"NaN",167,"TW01,TW02,TW03,TW04,TW05,TW06,TW11,TW13,TW17,TW18,TW24TW17",0.0
0,"NaN",171,"TW02,TW06,TW09,TW10,TW24",0.0
0,"NaN",173,"TW02,TW09,TW09s,TW15",0.0
0,"NaN",176,"TW06,TW07,TW08,TW24TW08",0.0
0,"NaN",177,"TW01,TW02,TW05,TW16,TW17",0.0
0,"NaN",181,"TW01,TW08",0.0
0,"NaN",183,"TW01,TW06,TW10,TW15,TW17,TW24,TW24TW10",0.0
0,"NaN",188,"TW02,TW05,TW08,TW24TW02",0.0
0,"NaN",190,"TW01,TW06,TW16",0.0
0,"NaN",191,"TW01,TW02,TW04,TW16,TW17,TW19,TW24TW14",0.0
0,"NaN",192,"TW02,TW06,TW17",0.0
0,"NaN",194,"TW02,TW05,TW08,TW17,TW24",0.0
0,"NaN",195,"TW02,TW08,TW09,TW24",0.0
0,"NaN",196,"TW01,TW08,TW16,TW24",0.0
0,"NaN",198,"TW01,TW07,TW08,TW14,TW24,TW24TW07,TW24TW08",0.0
0,"NaN",201,"TW01,TW08,TW24TW19",0.0
0,"NaN",202,"TW01,TW07,TW08,TW11,TW13,TW15,TW17,TW18",0.0
0,"NaN",203,"TW01,TW08",0.0
0,"NaN",204,"TW01,TW03,TW07,TW15,TW16",0.0
0,"NaN",205,"TW16,TW19,TW24TW08",0.0
0,"NaN",206,"TW06,TW08",0.0
0,"NaN",207,"TW01,TW02,TW05,TW06,TW13,TW16,TW18",0.0
0,"NaN",212,"TW05,TW11,TW24",0.0
0,"NaN",213,"TW02,TW05",0.0
0,"NaN",214,"TW01,TW02,TW04,TW05,TW09,TW14,TW19",0.0
0,"NaN",216,"TW01,TW02,TW17,TW24",0.0
0,"NaN",217,"TW01,TW02,TW08m,TW18,TW24TW08",0.0
0,"NaN",218,"TW02,TW06,TW08,TW09,TW13,TW15",0.0
0,"NaN",221,"TW02,TW05,TW08,TW15",0.0
0,"NaN",238,"TW01,TW06m,TW08m,TW16,TW20,TW24",0.0
0,"NaN",243,"TW01,TW02,TW04,TW05,TW08,TW24,TW24TW08",0.0
0,"NaN",244,"TW01,TW02,TW06s,TW13,TW16,TW22,TW24",0.0
0,"NaN",245,"TW01,TW04,TW09s,TW15,TW17,TW18",0.0
0,"NaN",261,"TW02,TW09m,TW13,TW15,TW24TW02",0.0
0,"NaN",262,"TW01,TW08,TW16,TW22,TW23,TW24,TW24TW08",0.0
0,"NaN",265,"TW01,TW06m,TW07,TW08m,TW13,TW23",0.0
0,"NaN",268,"TW02,TW09m,TW13,TW15,TW24TW09",0.0
0,"NaN",269,"TW09s,TW13,TW15",0.0
0,"NaN",274,"TW01,TW02,TW05,TW08,TW09,TW17,TW19,TW22,TW23,TW24",0.0
0,"NaN",280,"TW02,TW09m,TW13,TW15,TW24TW02",0.0
0,"NaN",285,"TW02,TW05,TW08,TW09s,TW15,TW18,TW22,TW23,TW24TW08",0.0
0,"NaN",289,"TW01,TW02,TW05,TW06",0.0
0,"NaN",293,"TW01,TW02,TW05,TW06,TW09s,TW16,TW22,TW23,TW24",0.0
0,"NaN",297,"TW02,TW09m,TW13,TW24",0.0
0,"NaN",302,"TW01,TW02,TW03,TW05,TW06,TW13,TW17,TW20,TW22,TW23,TW24,TW24TW06,TW24TW08",0.0
0,"NaN",310,"TW01,TW08m,TW13",0.0
0,"NaN",340,"TW01,TW06m,TW07,TW08m,TW11,TW13",0.0
0,"NaN",448,"TW02,TW05,TW09s,TW24TW05,TW24TW09",0.0
0,"NaN",459,"TW02,TW05,TW09s,TW24TW09",0.0
0,"NaN",460,"TW02",0.0
0,"NaN",590,"TW02,TW05,TW09s,TW24TW09",0.0
0,"NaN",595,"TW02,TW05,TW09s",0.0
0,"NaN",596,"TW09s",0.0
0,"NaN",597,"TW02,TW05",0.0
0,"NaN",603,"TW02,TW05,TW07,TW08,TW09s",0.0
0,"NaN",606,"TW01,TW02,TW06s,TW08,TW18,TW19,TW24TW11",0.0
0,"NaN",608,"TW02,TW05,TW06s,TW23",0.0
0,"NaN",610,"TW02,TW08,TW17",0.0
0,"NaN",611,"TW02,TW09m,TW24TW11",0.0
0,"NaN",616,"TW02,TW08,TW10,TW24TW07",0.0
0,"NaN",618,"TW05,TW06s",0.0
0,"NaN",621,"TW02,TW08",0.0
0,"NaN",796,"TW01,TW02,TW06m,TW07,TW08m,TW11,TW13,TW17m,TW23,TW24TW08,TW24TW13,TW24TW15",0.0
0,"NaN",797,"TW01,TW02,TW08m,TW13,TW16,TW24TW01",0.0
0,"NaN",804,"TW01,TW08m,TW11,TW23,TW24TW07",0.0
0,"NaN",806,"TW01,TW06m,TW08m",0.0
0,"NaN",812,"TW02,TW05,TW09m,TW17m",0.0
0,"NaN",813,"TW02,TW13,TW23,TW24TW02",0.0
0,"NaN",825,"TW01,TW02,TW08,TW13,TW17,TW22,TW23,TW24",0.0
0,"NaN",826,"TW01,TW02,TW06s,TW13,TW16,TW18",0.0
0,"NaN",828,"TW01,TW02,TW05,TW08,TW13,TW17,TW19,TW22,TW24",0.0
0,"NaN",837,"TW01,TW02,TW08,TW17,TW22,TW23",0.0
0,"NaN",838,"TW01,TW06,TW13,TW16,TW22,TW23",0.0
0,"NaN",839,"TW01,TW02,TW05,TW06s,TW13,TW16,TW17,TW22,TW23,TW24",0.0
0,"NaN",840,"TW01,TW02,TW05,TW06s,TW22,TW23,TW24,TW24TW01",0.0
0,"NaN",841,"TW01,TW08,TW22,TW23,TW24TW08",0.0
0,"NaN",842,"TW06s,TW08,TW13,TW16,TW22,TW23,TW24TW08",0.0
0,"NaN",845,"TW01,TW02,TW05,TW15,TW17,TW22,TW23",0.0
0,"NaN",846,"TW01,TW02,TW08,TW22",0.0
0,"NaN",981,"TW01,TW02,TW04,TW06m,TW07,TW08m,TW13,TW20,TW24TW13,TW24TW16",0.0
0,"NaN",990,"TW01,TW02,TW06m,TW07,TW13,TW22,TW23",0.0
0,"NaN",994,"TW01,TW06m,TW13,TW15,TW16,TW24TW06,TW24TW07",0.0
0,"NaN",996,"TW02,TW09m,TW13",0.0
0,"NaN",1008,"TW01,TW02,TW05,TW09m,TW13,TW15,TW17",0.0
0,"NaN",1015,"TW02,TW13,TW16,TW24TW02",0.0
0,"NaN",1022,"TW01,TW06s,TW09s",0.0
0,"NaN",1026,"TW01,TW09s,TW15,TW24TW08",0.0
0,"NaN",1030,"TW08,TW09",0.0
0,"NaN",1031,"TW09s",0.0
0,"NaN",1033,"TW04,TW05,TW06s,TW08,TW17,TW24TW08",0.0
0,"NaN",1042,"TW08,TW24TW08",0.0
0,"NaN",1046,"TW01,TW08",0.0
0,"NaN",1047,"TW04,TW08,TW18",0.0
0,"NaN",1049,"TW08",0.0
0,"NaN",1053,"TW16",0.0
0,"NaN",1054,"TW01,TW08",0.0
0,"NaN",1057,"TW06s,TW08,TW11",0.0
0,"NaN",1060,"TW08,TW15",0.0
0,"NaN",1062,"TW08,TW13",0.0
0,"NaN",1064,"TW06s,TW08,TW24TW08",0.0
0,"NaN",1069,"TW08,TW20,TW24TW08",0.0
0,"NaN",1071,"TW08,TW19",0.0
0,"NaN",1072,"TW07,TW08,TW24TW08",0.0
0,"NaN",1073,"TW08,TW24TW08",0.0
0,"NaN",1078,"TW01,TW06s,TW08,TW15",0.0
0,"NaN",1080,"TW02,TW07,TW11,TW18,TW24TW08",0.0
0,"NaN",1082,"TW01,TW06s,TW08,TW24TW08,TW24TW14",0.0
0,"NaN",1360,"TW02,TW05,TW09s",0.0
0,"NaN",1362,"TW02,TW09s,TW22,TW23",0.0
0,"NaN",1363,"TW01,TW02,TW08,TW09s,TW17,TW24",0.0
0,"NaN",1364,"TW02,TW05,TW09s",0.0
0,"NaN",1365,"TW01,TW17",0.0
0,"NaN",1366,"TW01,TW02,TW16,TW17,TW24TW17",0.0
0,"NaN",1372,"TW02,TW17",0.0
0,"NaN",1373,"TW01,TW02,TW09s",0.0
0,"NaN",1375,"TW06s,TW09s,TW16,TW23",0.0
0,"NaN",1377,"TW09,TW24TW16",0.0
0,"NaN",1378,"TW02",0.0
0,"NaN",1379,"TW02,TW09s",0.0
0,"NaN",1380,"TW08,TW23,TW24",0.0
0,"NaN",1382,"TW05,TW06s,TW09s",0.0
0,"NaN",1835,"TW01,TW02,TW08,TW22,TW23,TW24TW08",0.0
0,"NaN",1837,"TW01,TW02,TW05,TW13,TW16,TW17,TW22,TW23",0.0
0,"NaN",1838,"TW01,TW02,TW03,TW05,TW08,TW13,TW16,TW17,TW22,TW24TW08",0.0
0,"NaN",1839,"TW01,TW02,TW03,TW06s,TW16,TW22,TW23",0.0
0,"NaN",1846,"TW01,TW02,TW03,TW05,TW06s,TW16,TW17",0.0
0,"NaN",1857,"TW01,TW02,TW03,TW09s",0.0
1,"TW06,TW08,TW15,TW24",2,"TW02,TW05,TW09,TW10,TW13",0.0
1,"TW06,TW08,TW15,TW24",3,"TW01,TW08,TW13,TW15,TW17,TW24TW06",0.25
1,"TW06,TW08,TW15,TW24",4,"TW01,TW13,TW17,TW24",0.142857142857
1,"TW06,TW08,TW15,TW24",5,"TW01,TW15,TW16,TW24",0.333333333333
1,"TW06,TW08,TW15,TW24",6,"TW03,TW05,TW06,TW08,TW16,TW24",0.428571428571
1,"TW06,TW08,TW15,TW24",9,"TW01,TW02,TW04,TW05,TW11,TW13,TW15,TW16,TW17,TW18,TW19,TW24",0.142857142857
1,"TW06,TW08,TW15,TW24",10,"TW01,TW02,TW11,TW13,TW16,TW17,TW18",0.0
1,"TW06,TW08,TW15,TW24",12,"TW01,TW02,TW05,TW06,TW17,TW24TW06",0.111111111111
1,"TW06,TW08,TW15,TW24",14,"TW01,TW02,TW05,TW06,TW16,TW19,TW24",0.222222222222
1,"TW06,TW08,TW15,TW24",20,"TW08",0.25
1,"TW06,TW08,TW15,TW24",21,"TW02,TW05,TW09,TW24",0.142857142857
1,"TW06,TW08,TW15,TW24",22,"TW02,TW08,TW11",0.166666666667
1,"TW06,TW08,TW15,TW24",24,"TW01,TW03,TW04,TW06,TW11,TW17,TW24",0.222222222222
1,"TW06,TW08,TW15,TW24",26,"TW02,TW09,TW24",0.166666666667
1,"TW06,TW08,TW15,TW24",27,"TW02,TW05,TW08,TW24",0.333333333333
1,"TW06,TW08,TW15,TW24",28,"TW01,TW03,TW04,TW05,TW10,TW11,TW17,TW20,TW24TW17",0.0
1,"TW06,TW08,TW15,TW24",29,"TW01,TW02,TW03,TW05,TW16,TW24",0.111111111111
1,"TW06,TW08,TW15,TW24",31,"TW01,TW06,TW08",0.4
1,"TW06,TW08,TW15,TW24",32,"TW03,TW06,TW17",0.166666666667
1,"TW06,TW08,TW15,TW24",33,"TW02,TW04,TW06,TW09,TW21,TW24",0.25
1,"TW06,TW08,TW15,TW24",34,"TW02,TW07,TW09,TW24",0.142857142857
1,"TW06,TW08,TW15,TW24",40,"TW01,TW06,TW07,TW13,TW15,TW24",0.428571428571
1,"TW06,TW08,TW15,TW24",41,"TW10",0.0
1,"TW06,TW08,TW15,TW24",42,"TW02",0.0
1,"TW06,TW08,TW15,TW24",43,"TW02,TW08,TW09",0.166666666667
1,"TW06,TW08,TW15,TW24",45,"TW02,TW05,TW08,TW09,TW15,TW22,TW24,TW24TW09",0.333333333333
1,"TW06,TW08,TW15,TW24",46,"TW01,TW03,TW04,TW06,TW11,TW13,TW16",0.1
1,"TW06,TW08,TW15,TW24",48,"TW01,TW02,TW11,TW17,TW19",0.0
1,"TW06,TW08,TW15,TW24",50,"TW13",0.0
1,"TW06,TW08,TW15,TW24",51,"TW02,TW09,TW17,TW19,TW24,TW24TW09,TW24TW12",0.1
1,"TW06,TW08,TW15,TW24",52,"TW06,TW08,TW13,TW15,TW16,TW17,TW24TW07,TW24TW08",0.333333333333
1,"TW06,TW08,TW15,TW24",53,"TW02,TW07,TW09,TW10,TW11,TW15,TW17,TW18",0.0909090909091
1,"TW06,TW08,TW15,TW24",55,"TW01,TW04,TW06,TW11,TW13,TW17",0.111111111111
1,"TW06,TW08,TW15,TW24",60,"TW01,TW08,TW18,TW24,TW24TW08",0.285714285714
1,"TW06,TW08,TW15,TW24",61,"TW01,TW02,TW05,TW08,TW15,TW18,TW21,TW24,TW24TW08",0.3
1,"TW06,TW08,TW15,TW24",64,"TW01,TW02,TW04,TW06,TW11,TW16,TW19",0.1
1,"TW06,TW08,TW15,TW24",65,"TW01,TW04,TW06,TW07,TW13,TW15,TW20",0.222222222222
1,"TW06,TW08,TW15,TW24",66,"TW02,TW06",0.2
1,"TW06,TW08,TW15,TW24",68,"TW01,TW02,TW04,TW05,TW09,TW13,TW16,TW17,TW24",0.0833333333333
1,"TW06,TW08,TW15,TW24",70,"TW01,TW07,TW15",0.166666666667
1,"TW06,TW08,TW15,TW24",73,"TW01,TW06,TW08,TW13,TW15,TW24",0.666666666667
1,"TW06,TW08,TW15,TW24",74,"TW02,TW09",0.0
1,"TW06,TW08,TW15,TW24",75,"TW01,TW02,TW05,TW06,TW08,TW10,TW17,TW24",0.333333333333
1,"TW06,TW08,TW15,TW24",76,"TW01,TW02,TW08,TW09,TW09s,TW13,TW17,TW18",0.0909090909091
1,"TW06,TW08,TW15,TW24",77,"TW01,TW06,TW08,TW17",0.333333333333
1,"TW06,TW08,TW15,TW24",79,"TW01,TW06,TW12,TW13,TW14,TW16,TW24",0.222222222222
1,"TW06,TW08,TW15,TW24",81,"TW01,TW03,TW08,TW10,TW15,TW16,TW19,TW20,TW24",0.3
1,"TW06,TW08,TW15,TW24",82,"TW08,TW17",0.2
1,"TW06,TW08,TW15,TW24",85,"TW01,TW13,TW16,TW17,TW22",0.0
1,"TW06,TW08,TW15,TW24",86,"TW01,TW02,TW05,TW13,TW16,TW17,TW18,TW24",0.0909090909091
1,"TW06,TW08,TW15,TW24",87,"TW01,TW03,TW11,TW13,TW24",0.125
1,"TW06,TW08,TW15,TW24",90,"TW01,TW02,TW05,TW08,TW22,TW23,TW24,TW24TW08",0.2
1,"TW06,TW08,TW15,TW24",93,"TW06,TW08,TW09,TW17",0.333333333333
1,"TW06,TW08,TW15,TW24",94,"TW02,TW05,TW06,TW07,TW09,TW18,TW19",0.1
1,"TW06,TW08,TW15,TW24",96,"TW01,TW02,TW05,TW06,TW06s,TW13,TW18,TW24,TW24TW06",0.181818181818
1,"TW06,TW08,TW15,TW24",98,"TW01,TW03,TW05,TW11,TW13,TW15,TW17,TW18,TW24TW01",0.0833333333333
1,"TW06,TW08,TW15,TW24",99,"TW02,TW08",0.2
1,"TW06,TW08,TW15,TW24",101,"TW01,TW08",0.2
1,"TW06,TW08,TW15,TW24",102,"TW01,TW02,TW05,TW06,TW09,TW10,TW17",0.1
1,"TW06,TW08,TW15,TW24",104,"TW02,TW05,TW08,TW09",0.142857142857
1,"TW06,TW08,TW15,TW24",106,"TW01,TW02,TW05,TW06,TW16,TW18,TW22",0.1
1,"TW06,TW08,TW15,TW24",107,"TW01,TW02,TW05,TW06,TW09,TW10,TW13,TW15,TW16,TW18,TW24",0.25
1,"TW06,TW08,TW15,TW24",108,"TW01,TW17,TW20",0.0
1,"TW06,TW08,TW15,TW24",111,"TW01,TW06,TW08,TW11,TW17,TW24",0.428571428571
1,"TW06,TW08,TW15,TW24",112,"TW01,TW02,TW06,TW07,TW13,TW20,TW22,TW23,TW24",0.181818181818
1,"TW06,TW08,TW15,TW24",113,"TW01,TW08,TW10",0.166666666667
1,"TW06,TW08,TW15,TW24",114,"TW06,TW07,TW08,TW24TW16",0.333333333333
1,"TW06,TW08,TW15,TW24",115,"TW02,TW04,TW09,TW13,TW17,TW24",0.111111111111
1,"TW06,TW08,TW15,TW24",116,"TW01,TW03,TW10,TW13,TW15,TW17,TW24",0.222222222222
1,"TW06,TW08,TW15,TW24",118,"TW02,TW09,TW24",0.166666666667
1,"TW06,TW08,TW15,TW24",120,"TW01,TW02,TW05,TW08,TW16,TW24",0.25
1,"TW06,TW08,TW15,TW24",122,"TW02,TW06,TW07,TW13",0.142857142857
1,"TW06,TW08,TW15,TW24",123,"TW01,TW02,TW17",0.0
1,"TW06,TW08,TW15,TW24",126,"TW02,TW05,TW09,TW09s",0.0
1,"TW06,TW08,TW15,TW24",128,"TW02,TW05,TW16",0.0
1,"TW06,TW08,TW15,TW24",129,"TW01,TW02,TW04,TW05,TW07,TW15,TW16,TW19",0.0909090909091
1,"TW06,TW08,TW15,TW24",131,"TW08,TW15,TW24TW08",0.4
1,"TW06,TW08,TW15,TW24",132,"TW01,TW06,TW08,TW16",0.333333333333
1,"TW06,TW08,TW15,TW24",134,"TW02,TW05,TW09,TW15,TW22,TW23,TW24,TW24TW17",0.2
1,"TW06,TW08,TW15,TW24",135,"TW10,TW13",0.0
1,"TW06,TW08,TW15,TW24",137,"TW01,TW02,TW05,TW06,TW11,TW13,TW17,TW18,TW20,TW21,TW24TW06",0.0714285714286
1,"TW06,TW08,TW15,TW24",142,"TW02,TW09s,TW15",0.166666666667
1,"TW06,TW08,TW15,TW24",146,"TW01,TW02,TW05,TW08,TW09,TW21,TW24TW09",0.1
1,"TW06,TW08,TW15,TW24",148,"TW02,TW05,TW19",0.0
1,"TW06,TW08,TW15,TW24",150,"TW01,TW02,TW03,TW05,TW06,TW07,TW08,TW17,TW18,TW19,TW24",0.25
1,"TW06,TW08,TW15,TW24",151,"TW01,TW02,TW04,TW05,TW09,TW11,TW13",0.0
1,"TW06,TW08,TW15,TW24",153,"TW02,TW06c,TW21",0.0
1,"TW06,TW08,TW15,TW24",154,"TW01,TW03,TW04,TW06,TW13",0.125
1,"TW06,TW08,TW15,TW24",156,"TW10m,TW22,TW24",0.166666666667
1,"TW06,TW08,TW15,TW24",157,"TW02,TW06,TW09,TW16",0.142857142857
1,"TW06,TW08,TW15,TW24",158,"TW02,TW05,TW09,TW17,TW24",0.125
1,"TW06,TW08,TW15,TW24",160,"TW01,TW02,TW24",0.166666666667
1,"TW06,TW08,TW15,TW24",161,"TW01,TW02,TW04,TW06s,TW11,TW20,TW24",0.1
1,"TW06,TW08,TW15,TW24",163,"TW01,TW02,TW05,TW06,TW07,TW08,TW11,TW17,TW18,TW24,TW24TW08",0.25
1,"TW06,TW08,TW15,TW24",164,"TW02,TW09s,TW24",0.166666666667
1,"TW06,TW08,TW15,TW24",165,"TW01,TW02,TW04,TW05,TW09,TW11,TW20",0.0
1,"TW06,TW08,TW15,TW24",166,"TW02,TW03,TW04,TW05,TW09,TW13,TW15,TW19,TW24,TW24TW09",0.166666666667
1,"TW06,TW08,TW15,TW24",167,"TW01,TW02,TW03,TW04,TW05,TW06,TW11,TW13,TW17,TW18,TW24TW17",0.0714285714286
1,"TW06,TW08,TW15,TW24",171,"TW02,TW06,TW09,TW10,TW24",0.285714285714
1,"TW06,TW08,TW15,TW24",173,"TW02,TW09,TW09s,TW15",0.142857142857
1,"TW06,TW08,TW15,TW24",176,"TW06,TW07,TW08,TW24TW08",0.333333333333
1,"TW06,TW08,TW15,TW24",177,"TW01,TW02,TW05,TW16,TW17",0.0
1,"TW06,TW08,TW15,TW24",181,"TW01,TW08",0.2
1,"TW06,TW08,TW15,TW24",183,"TW01,TW06,TW10,TW15,TW17,TW24,TW24TW10",0.375
1,"TW06,TW08,TW15,TW24",188,"TW02,TW05,TW08,TW24TW02",0.142857142857
1,"TW06,TW08,TW15,TW24",190,"TW01,TW06,TW16",0.166666666667
1,"TW06,TW08,TW15,TW24",191,"TW01,TW02,TW04,TW16,TW17,TW19,TW24TW14",0.0
1,"TW06,TW08,TW15,TW24",192,"TW02,TW06,TW17",0.166666666667
1,"TW06,TW08,TW15,TW24",194,"TW02,TW05,TW08,TW17,TW24",0.285714285714
1,"TW06,TW08,TW15,TW24",195,"TW02,TW08,TW09,TW24",0.333333333333
1,"TW06,TW08,TW15,TW24",196,"TW01,TW08,TW16,TW24",0.333333333333
1,"TW06,TW08,TW15,TW24",198,"TW01,TW07,TW08,TW14,TW24,TW24TW07,TW24TW08",0.222222222222
1,"TW06,TW08,TW15,TW24",201,"TW01,TW08,TW24TW19",0.166666666667
1,"TW06,TW08,TW15,TW24",202,"TW01,TW07,TW08,TW11,TW13,TW15,TW17,TW18",0.2
1,"TW06,TW08,TW15,TW24",203,"TW01,TW08",0.2
1,"TW06,TW08,TW15,TW24",204,"TW01,TW03,TW07,TW15,TW16",0.125
1,"TW06,TW08,TW15,TW24",205,"TW16,TW19,TW24TW08",0.0
1,"TW06,TW08,TW15,TW24",206,"TW06,TW08",0.5
1,"TW06,TW08,TW15,TW24",207,"TW01,TW02,TW05,TW06,TW13,TW16,TW18",0.1
